"name","distinct_id","time","sampling_factor","dataset","properties.$lib_version","properties.mp_lib","properties.Version"
"Added 1 Minute","hernanaracena",1512747258000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512747258000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512747560000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512747562000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512747563000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512747835000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512747836000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512747838000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512747839000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512747840000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512747841000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512747842000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512747843000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512747845000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512747846000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748380000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748381000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748383000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748569000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748570000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748707000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748709000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748710000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748856000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748857000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748858000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748859000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748860000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748861000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748862000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748863000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748864000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748865000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748866000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748867000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748868000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512748869000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512753745000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512753748000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512753750000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512753751000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512753752000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512753756000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512753757000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512753758000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512754185000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512754186000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512754187000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512754189000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512754191000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512754192000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512754193000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512754194000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512754195000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512755294000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512755295000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512755296000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512755297000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512755298000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512755299000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512755299000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512755300000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512755301000,1,"$mixpanel","4.3.2","python",1
"Completed Task","hernanaracena",1512713325000,1,"$mixpanel","4.3.2","python",1
"Completed Task","hernanaracena",1512737534000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512713796000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512714397000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512720382000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512721252000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512721848000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512728486000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512729088000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512729689000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512730327000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512730928000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512731536000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512733021000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512733622000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512734320000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512737233000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512737850000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512738451000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512741941000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512742541000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512746266000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512746869000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512747469000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512748108000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512748714000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512749306000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512749934000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512752713000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512753314000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512753914000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512754516000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512755628000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512756225000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512756855000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512757451000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512758053000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512758654000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512759251000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512759852000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512760454000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512761051000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512768261000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512769484000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512770085000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512770686000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512771287000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512771883000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512713325000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512720020000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512721165000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512728394000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512729781000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512730990000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512732810000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512734104000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512734199000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512737529000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512737890000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512741625000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512745925000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512745935000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512749783000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512752561000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512755362000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512756589000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512769218000,1,"$mixpanel","4.3.2","python",1
"Switched Task","hernanaracena",1512720021000,1,"$mixpanel","4.3.2","python",1
"Switched Task","hernanaracena",1512721166000,1,"$mixpanel","4.3.2","python",1
"Switched Task","hernanaracena",1512728400000,1,"$mixpanel","4.3.2","python",1
"Switched Task","hernanaracena",1512728547000,1,"$mixpanel","4.3.2","python",1
"Time Finished","hernanaracena",1512714527000,1,"$mixpanel","4.3.2","python",1
"Time Finished","hernanaracena",1512722365000,1,"$mixpanel","4.3.2","python",1
"Time Finished","hernanaracena",1512729741000,1,"$mixpanel","4.3.2","python",1
"Time Finished","hernanaracena",1512730979000,1,"$mixpanel","4.3.2","python",1
"Time Finished","hernanaracena",1512734008000,1,"$mixpanel","4.3.2","python",1
"Time Finished","hernanaracena",1512738732000,1,"$mixpanel","4.3.2","python",1
"Time Finished","hernanaracena",1512747794000,1,"$mixpanel","4.3.2","python",1
"Time Finished","hernanaracena",1512749752000,1,"$mixpanel","4.3.2","python",1
"Time Finished","hernanaracena",1512750382000,1,"$mixpanel","4.3.2","python",1
"Time Finished","hernanaracena",1512754782000,1,"$mixpanel","4.3.2","python",1
"Time Finished","hernanaracena",1512756563000,1,"$mixpanel","4.3.2","python",1
"Time Finished","hernanaracena",1512768597000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512831270000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512831271000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512831272000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512831275000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512831276000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512831277000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512831278000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512831280000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512831282000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512831284000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512831287000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512831288000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512831290000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512831291000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512831292000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512831293000,1,"$mixpanel","4.3.2","python",1
"Completed Task","hernanaracena",1512810103000,1,"$mixpanel","4.3.2","python",1
"Completed Task","hernanaracena",1512833166000,1,"$mixpanel","4.3.2","python",1
"Completed Task","hernanaracena",1512833528000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512818531000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512819127000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512819729000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512820330000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512830047000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512830644000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512831244000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512832019000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512832620000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512833222000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512833824000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512834419000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512838808000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512839560000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512840162000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512840763000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512851635000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512852232000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512852833000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512853435000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512854036000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512854633000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512855234000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512855835000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512856432000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512818430000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512819613000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512829927000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512830178000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512832375000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512833166000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512833527000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512833748000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512838511000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512839816000,1,"$mixpanel","4.3.2","python",1
"New Task","hernanaracena",1512852839000,1,"$mixpanel","4.3.2","python",1
"Time Finished","hernanaracena",1512820812000,1,"$mixpanel","4.3.2","python",1
"Time Finished","hernanaracena",1512838510000,1,"$mixpanel","4.3.2","python",1
"Time Finished","hernanaracena",1512856438000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512935745000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512935746000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512935747000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512935748000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512935750000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512935751000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512935752000,1,"$mixpanel","4.3.2","python",1
"Added 1 Minute","hernanaracena",1512935752000,1,"$mixpanel","4.3.2","python",1
"Completed Task","hernanaracena",1512896626000,1,"$mixpanel","4.3.2","python",1
"Completed Task","hernanaracena",1512897556000,1,"$mixpanel","4.3.2","python",1
"Completed Task","hernanaracena",1512897880000,1,"$mixpanel","4.3.2","python",1
"Completed Task","hernanaracena",1512898467000,1,"$mixpanel","4.3.2","python",1
"Completed Task","hernanaracena",1512900517000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512895762000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512896328000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512896927000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512897528000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512898131000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512898773000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512899430000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512900028000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512900628000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512901228000,1,"$mixpanel","4.3.2","python",1
"Focused 10 Minutes","hernanaracena",1512902153000,1,"$mixpanel","4.3.2","python",1
